trace_name,event_id,station,taupy_p,emsc_p,correction,status
ev_KO_KMRS_.emsc_event_20230307_0000075,quakeml:eu.emsc/event/20230307_0000075,KO.KMRS,4781.0,4730.0,-51.0,updated
ev_KO_KMRS_.emsc_event_20230305_0000134,quakeml:eu.emsc/event/20230305_0000134,KO.KMRS,3997.0,4010.0,13.0,updated
ev_KO_URFA_.emsc_event_20230307_0000130,quakeml:eu.emsc/event/20230307_0000130,KO.URFA,4718.0,4820.0,102.0,updated
ev_KO_DARE_.emsc_event_20230508_0000217,quakeml:eu.emsc/event/20230508_0000217,KO.DARE,5164.0,4990.0,-174.0,updated
ev_KO_DARE_.emsc_event_20230307_0000254,quakeml:eu.emsc/event/20230307_0000254,KO.DARE,3741.0,3720.0,-21.0,updated
ev_KO_CEYT_.emsc_event_20230308_0000056,quakeml:eu.emsc/event/20230308_0000056,KO.CEYT,4909.0,4930.0,21.0,updated
ev_KO_SARI_.emsc_event_20230304_0000047,quakeml:eu.emsc/event/20230304_0000047,KO.SARI,4040.0,4180.0,140.0,updated
ev_KO_DARE_.emsc_event_20230406_0000014,quakeml:eu.emsc/event/20230406_0000014,KO.DARE,4171.0,3940.0,-231.0,updated
ev_KO_DARE_.emsc_event_20230224_0000193,quakeml:eu.emsc/event/20230224_0000193,KO.DARE,4645.0,4770.0,125.0,updated
ev_KO_URFA_.emsc_event_20230503_0000227,quakeml:eu.emsc/event/20230503_0000227,KO.URFA,5656.0,5740.0,84.0,updated
ev_KO_DARE_.emsc_event_20230312_0000054,quakeml:eu.emsc/event/20230312_0000054,KO.DARE,4086.0,,,no_emsc_pick
ev_KO_BNN_.emsc_event_20230305_0000075,quakeml:eu.emsc/event/20230305_0000075,KO.BNN,5066.0,5100.0,34.0,updated
ev_KO_DARE_.emsc_event_20230221_0000009,quakeml:eu.emsc/event/20230221_0000009,KO.DARE,4309.0,4140.0,-169.0,updated
ev_KO_CEYT_.emsc_event_20230306_0000298,quakeml:eu.emsc/event/20230306_0000298,KO.CEYT,4953.0,5000.0,47.0,updated
ev_KO_URFA_.emsc_event_20230217_0000273,quakeml:eu.emsc/event/20230217_0000273,KO.URFA,5607.0,5580.0,-27.0,updated
ev_KO_KOZT_.emsc_event_20230304_0000116,quakeml:eu.emsc/event/20230304_0000116,KO.KOZT,5557.0,5530.0,-27.0,updated
ev_KO_BNN_.emsc_event_20230306_0000210,quakeml:eu.emsc/event/20230306_0000210,KO.BNN,4891.0,,,no_emsc_pick
ev_KO_GAZ_.emsc_event_20230308_0000106,quakeml:eu.emsc/event/20230308_0000106,KO.GAZ,4476.0,,,no_emsc_pick
ev_KO_DARE_.emsc_event_20230208_0000367,quakeml:eu.emsc/event/20230208_0000367,KO.DARE,5406.0,,,no_emsc_pick
ev_KO_MERS_.emsc_event_20230306_0000298,quakeml:eu.emsc/event/20230306_0000298,KO.MERS,5735.0,5930.0,195.0,updated
ev_KO_DYBB_.emsc_event_20230424_0000254,quakeml:eu.emsc/event/20230424_0000254,KO.DYBB,5511.0,,,no_emsc_pick
ev_KO_SVRC_.emsc_event_20230308_0000207,quakeml:eu.emsc/event/20230308_0000207,KO.SVRC,5905.0,,,no_emsc_pick
ev_KO_SARI_.emsc_event_20230510_0000009,quakeml:eu.emsc/event/20230510_0000009,KO.SARI,5622.0,,,no_emsc_pick
ev_KO_KOZT_.emsc_event_20230305_0000226,quakeml:eu.emsc/event/20230305_0000226,KO.KOZT,4588.0,4540.0,-48.0,updated
ev_KO_URFA_.emsc_event_20230320_0000084,quakeml:eu.emsc/event/20230320_0000084,KO.URFA,5397.0,5400.0,3.0,updated
ev_KO_GAZ_.emsc_event_20230306_0000323,quakeml:eu.emsc/event/20230306_0000323,KO.GAZ,5675.0,5770.0,95.0,updated
ev_KO_GAZ_.emsc_event_20230304_0000262,quakeml:eu.emsc/event/20230304_0000262,KO.GAZ,4625.0,4700.0,75.0,updated
ev_KO_DYBB_.emsc_event_20230322_0000024,quakeml:eu.emsc/event/20230322_0000024,KO.DYBB,5323.0,,,no_emsc_pick
ev_KO_BNN_.emsc_event_20230307_0000108,quakeml:eu.emsc/event/20230307_0000108,KO.BNN,5962.0,,,no_emsc_pick
ev_KO_SVRC_.emsc_event_20230308_0000213,quakeml:eu.emsc/event/20230308_0000213,KO.SVRC,4238.0,4290.0,52.0,updated
ev_KO_DYBB_.emsc_event_20230330_0000200,quakeml:eu.emsc/event/20230330_0000200,KO.DYBB,5818.0,,,no_emsc_pick
ev_KO_SVRC_.emsc_event_20230304_0000163,quakeml:eu.emsc/event/20230304_0000163,KO.SVRC,4445.0,4540.0,95.0,updated
ev_KO_BNN_.emsc_event_20230306_0000204,quakeml:eu.emsc/event/20230306_0000204,KO.BNN,5434.0,5470.0,36.0,updated
ev_KO_KMRS_.emsc_event_20230306_0000225,quakeml:eu.emsc/event/20230306_0000225,KO.KMRS,5688.0,5740.0,52.0,updated
ev_KO_CEYT_.emsc_event_20230307_0000037,quakeml:eu.emsc/event/20230307_0000037,KO.CEYT,5205.0,5290.0,85.0,updated
ev_KO_TAHT_.emsc_event_20230727_0000123,quakeml:eu.emsc/event/20230727_0000123,KO.TAHT,5472.0,,,no_emsc_pick
ev_KO_KMRS_.emsc_event_20230308_0000014,quakeml:eu.emsc/event/20230308_0000014,KO.KMRS,4754.0,4680.0,-74.0,updated
ev_KO_SARI_.emsc_event_20230305_0000203,quakeml:eu.emsc/event/20230305_0000203,KO.SARI,4981.0,5100.0,119.0,updated
ev_KO_BNN_.emsc_event_20230713_0000207,quakeml:eu.emsc/event/20230713_0000207,KO.BNN,4817.0,4780.0,-37.0,updated
ev_KO_BNN_.emsc_event_20230307_0000083,quakeml:eu.emsc/event/20230307_0000083,KO.BNN,5888.0,,,no_emsc_pick
ev_KO_SVRC_.emsc_event_20230616_0000176,quakeml:eu.emsc/event/20230616_0000176,KO.SVRC,5266.0,5270.0,4.0,updated
ev_KO_MERS_.emsc_event_20230304_0000246,quakeml:eu.emsc/event/20230304_0000246,KO.MERS,5184.0,5310.0,126.0,updated
ev_KO_CEYT_.emsc_event_20230305_0000162,quakeml:eu.emsc/event/20230305_0000162,KO.CEYT,5831.0,,,no_emsc_pick
ev_KO_BNN_.emsc_event_20230502_0000073,quakeml:eu.emsc/event/20230502_0000073,KO.BNN,5824.0,5930.0,106.0,updated
ev_KO_GAZ_.emsc_event_20230308_0000099,quakeml:eu.emsc/event/20230308_0000099,KO.GAZ,5525.0,5480.0,-45.0,updated
ev_KO_SVRC_.emsc_event_20230306_0000181,quakeml:eu.emsc/event/20230306_0000181,KO.SVRC,5901.0,5930.0,29.0,updated
ev_KO_DARE_.emsc_event_20230308_0000209,quakeml:eu.emsc/event/20230308_0000209,KO.DARE,3698.0,3770.0,72.0,updated
ev_KO_KMRS_.emsc_event_20230306_0000219,quakeml:eu.emsc/event/20230306_0000219,KO.KMRS,3985.0,4010.0,25.0,updated
ev_KO_SARI_.emsc_event_20230306_0000066,quakeml:eu.emsc/event/20230306_0000066,KO.SARI,3910.0,,,no_emsc_pick
ev_KO_SARI_.emsc_event_20230308_0000257,quakeml:eu.emsc/event/20230308_0000257,KO.SARI,5906.0,,,no_emsc_pick
ev_KO_GAZ_.emsc_event_20230306_0000280,quakeml:eu.emsc/event/20230306_0000280,KO.GAZ,4838.0,4910.0,72.0,updated
ev_KO_CEYT_.emsc_event_20230428_0000129,quakeml:eu.emsc/event/20230428_0000129,KO.CEYT,4881.0,4860.0,-21.0,updated
ev_KO_CEYT_.emsc_event_20230304_0000246,quakeml:eu.emsc/event/20230304_0000246,KO.CEYT,4560.0,4680.0,120.0,updated
ev_KO_BNN_.emsc_event_20230219_0000126,quakeml:eu.emsc/event/20230219_0000126,KO.BNN,5954.0,,,no_emsc_pick
ev_KO_URFA_.emsc_event_20230305_0000111,quakeml:eu.emsc/event/20230305_0000111,KO.URFA,4510.0,4550.0,40.0,updated
ev_KO_GAZ_.emsc_event_20230306_0000294,quakeml:eu.emsc/event/20230306_0000294,KO.GAZ,4941.0,4920.0,-21.0,updated
ev_KO_BNN_.emsc_event_20230719_0000288,quakeml:eu.emsc/event/20230719_0000288,KO.BNN,4902.0,4950.0,48.0,updated
ev_KO_CEYT_.emsc_event_20230308_0000122,quakeml:eu.emsc/event/20230308_0000122,KO.CEYT,5431.0,,,no_emsc_pick
ev_KO_DARE_.emsc_event_20230305_0000261,quakeml:eu.emsc/event/20230305_0000261,KO.DARE,5121.0,5200.0,79.0,updated
ev_KO_SARI_.emsc_event_20230304_0000133,quakeml:eu.emsc/event/20230304_0000133,KO.SARI,5001.0,4950.0,-51.0,updated
ev_KO_BNN_.emsc_event_20230304_0000219,quakeml:eu.emsc/event/20230304_0000219,KO.BNN,5176.0,5220.0,44.0,updated
ev_KO_GAZ_.emsc_event_20230305_0000032,quakeml:eu.emsc/event/20230305_0000032,KO.GAZ,4823.0,4900.0,77.0,updated
ev_KO_BNN_.emsc_event_20230305_0000115,quakeml:eu.emsc/event/20230305_0000115,KO.BNN,5222.0,5190.0,-32.0,updated
ev_KO_URFA_.emsc_event_20230325_0000056,quakeml:eu.emsc/event/20230325_0000056,KO.URFA,4634.0,4600.0,-34.0,updated
ev_KO_TAHT_.emsc_event_20230304_0000176,quakeml:eu.emsc/event/20230304_0000176,KO.TAHT,5770.0,,,no_emsc_pick
ev_KO_TAHT_.emsc_event_20230306_0000037,quakeml:eu.emsc/event/20230306_0000037,KO.TAHT,3772.0,3870.0,98.0,updated
ev_KO_TAHT_.emsc_event_20230306_0000023,quakeml:eu.emsc/event/20230306_0000023,KO.TAHT,5812.0,5890.0,78.0,updated
ev_KO_URFA_.emsc_event_20230219_0000136,quakeml:eu.emsc/event/20230219_0000136,KO.URFA,5940.0,,,no_emsc_pick
ev_KO_SVRC_.emsc_event_20230508_0000225,quakeml:eu.emsc/event/20230508_0000225,KO.SVRC,4514.0,4410.0,-104.0,updated
ev_KO_GAZ_.emsc_event_20230305_0000026,quakeml:eu.emsc/event/20230305_0000026,KO.GAZ,4817.0,4860.0,43.0,updated
ev_KO_KOZT_.emsc_event_20230304_0000062,quakeml:eu.emsc/event/20230304_0000062,KO.KOZT,5011.0,5040.0,29.0,updated
ev_KO_TAHT_.emsc_event_20230707_0000064,quakeml:eu.emsc/event/20230707_0000064,KO.TAHT,5399.0,5510.0,111.0,updated
ev_KO_SARI_.emsc_event_20230218_0000128,quakeml:eu.emsc/event/20230218_0000128,KO.SARI,4757.0,4890.0,133.0,updated
ev_KO_BNN_.emsc_event_20230307_0000068,quakeml:eu.emsc/event/20230307_0000068,KO.BNN,5490.0,5590.0,100.0,updated
ev_KO_GAZ_.emsc_event_20230304_0000302,quakeml:eu.emsc/event/20230304_0000302,KO.GAZ,5156.0,,,no_emsc_pick
ev_KO_KMRS_.emsc_event_20230305_0000097,quakeml:eu.emsc/event/20230305_0000097,KO.KMRS,4600.0,,,no_emsc_pick
ev_KO_BNN_.emsc_event_20230523_0000238,quakeml:eu.emsc/event/20230523_0000238,KO.BNN,4954.0,5020.0,66.0,updated
ev_KO_URFA_.emsc_event_20230307_0000087,quakeml:eu.emsc/event/20230307_0000087,KO.URFA,5701.0,5730.0,29.0,updated
ev_KO_GAZ_.emsc_event_20230306_0000257,quakeml:eu.emsc/event/20230306_0000257,KO.GAZ,4707.0,4760.0,53.0,updated
ev_KO_DYBB_.emsc_event_20230305_0000027,quakeml:eu.emsc/event/20230305_0000027,KO.DYBB,5620.0,,,no_emsc_pick
ev_KO_KOZT_.emsc_event_20230307_0000213,quakeml:eu.emsc/event/20230307_0000213,KO.KOZT,5487.0,5430.0,-57.0,updated
ev_KO_BNN_.emsc_event_20230331_0000162,quakeml:eu.emsc/event/20230331_0000162,KO.BNN,4699.0,4750.0,51.0,updated
ev_KO_GULA_.emsc_event_20230619_0000100,quakeml:eu.emsc/event/20230619_0000100,KO.GULA,5881.0,5960.0,79.0,updated
ev_KO_GAZ_.emsc_event_20230308_0000066,quakeml:eu.emsc/event/20230308_0000066,KO.GAZ,5324.0,5390.0,66.0,updated
ev_KO_SARI_.emsc_event_20230805_0000108,quakeml:eu.emsc/event/20230805_0000108,KO.SARI,4961.0,4970.0,9.0,updated
ev_KO_MERS_.emsc_event_20230725_0000187,quakeml:eu.emsc/event/20230725_0000187,KO.MERS,5486.0,5560.0,74.0,updated
ev_KO_SARI_.emsc_event_20230308_0000069,quakeml:eu.emsc/event/20230308_0000069,KO.SARI,4132.0,4060.0,-72.0,updated
ev_KO_CEYT_.emsc_event_20230304_0000078,quakeml:eu.emsc/event/20230304_0000078,KO.CEYT,4386.0,4460.0,74.0,updated
ev_KO_DARE_.emsc_event_20230308_0000037,quakeml:eu.emsc/event/20230308_0000037,KO.DARE,4684.0,4700.0,16.0,updated
ev_KO_KMRS_.emsc_event_20230304_0000166,quakeml:eu.emsc/event/20230304_0000166,KO.KMRS,5503.0,5580.0,77.0,updated
ev_KO_CEYT_.emsc_event_20230322_0000203,quakeml:eu.emsc/event/20230322_0000203,KO.CEYT,5968.0,,,no_emsc_pick
ev_KO_URFA_.emsc_event_20230304_0000023,quakeml:eu.emsc/event/20230304_0000023,KO.URFA,5806.0,5870.0,64.0,updated
ev_KO_DARE_.emsc_event_20230426_0000219,quakeml:eu.emsc/event/20230426_0000219,KO.DARE,5096.0,5230.0,134.0,updated
ev_KO_GULA_.emsc_event_20230403_0000222,quakeml:eu.emsc/event/20230403_0000222,KO.GULA,5941.0,,,no_emsc_pick
ev_KO_KMRS_.emsc_event_20230306_0000033,quakeml:eu.emsc/event/20230306_0000033,KO.KMRS,5736.0,5730.0,-6.0,updated
ev_KO_MERS_.emsc_event_20230306_0000105,quakeml:eu.emsc/event/20230306_0000105,KO.MERS,5758.0,5830.0,72.0,updated
ev_KO_CEYT_.emsc_event_20230508_0000262,quakeml:eu.emsc/event/20230508_0000262,KO.CEYT,4759.0,,,no_emsc_pick
ev_KO_CEYT_.emsc_event_20230304_0000044,quakeml:eu.emsc/event/20230304_0000044,KO.CEYT,4994.0,5060.0,66.0,updated
ev_KO_SARI_.emsc_event_20230307_0000168,quakeml:eu.emsc/event/20230307_0000168,KO.SARI,5672.0,5740.0,68.0,updated
ev_KO_CEYT_.emsc_event_20230306_0000105,quakeml:eu.emsc/event/20230306_0000105,KO.CEYT,4836.0,4850.0,14.0,updated
ev_KO_GAZ_.emsc_event_20230306_0000082,quakeml:eu.emsc/event/20230306_0000082,KO.GAZ,5303.0,5340.0,37.0,updated
ev_KO_DARE_.emsc_event_20230709_0000064,quakeml:eu.emsc/event/20230709_0000064,KO.DARE,4346.0,4360.0,14.0,updated
ev_KO_URFA_.emsc_event_20230508_0000211,quakeml:eu.emsc/event/20230508_0000211,KO.URFA,5419.0,5480.0,61.0,updated
ev_KO_DARE_.emsc_event_20230307_0000136,quakeml:eu.emsc/event/20230307_0000136,KO.DARE,4672.0,4630.0,-42.0,updated
ev_KO_SARI_.emsc_event_20230306_0000264,quakeml:eu.emsc/event/20230306_0000264,KO.SARI,5575.0,,,no_emsc_pick
ev_KO_TAHT_.emsc_event_20230305_0000093,quakeml:eu.emsc/event/20230305_0000093,KO.TAHT,3730.0,3770.0,40.0,updated
ev_KO_CEYT_.emsc_event_20230725_0000187,quakeml:eu.emsc/event/20230725_0000187,KO.CEYT,4209.0,,,no_emsc_pick
ev_KO_MERS_.emsc_event_20230304_0000078,quakeml:eu.emsc/event/20230304_0000078,KO.MERS,5398.0,5420.0,22.0,updated
ev_KO_CEYT_.emsc_event_20230306_0000111,quakeml:eu.emsc/event/20230306_0000111,KO.CEYT,5367.0,5480.0,113.0,updated
ev_KO_GAZ_.emsc_event_20230306_0000096,quakeml:eu.emsc/event/20230306_0000096,KO.GAZ,5058.0,5130.0,72.0,updated
ev_KO_SARI_.emsc_event_20230308_0000041,quakeml:eu.emsc/event/20230308_0000041,KO.SARI,4386.0,4300.0,-86.0,updated
ev_KO_DARE_.emsc_event_20230309_0000313,quakeml:eu.emsc/event/20230309_0000313,KO.DARE,5353.0,,,no_emsc_pick
ev_KO_URFA_.emsc_event_20230616_0000195,quakeml:eu.emsc/event/20230616_0000195,KO.URFA,5191.0,5230.0,39.0,updated
ev_KO_URFA_.emsc_event_20230417_0000084,quakeml:eu.emsc/event/20230417_0000084,KO.URFA,5075.0,5130.0,55.0,updated
ev_KO_KOZT_.emsc_event_20230307_0000039,quakeml:eu.emsc/event/20230307_0000039,KO.KOZT,5686.0,5840.0,154.0,updated
ev_KO_URFA_.emsc_event_20230711_0000168,quakeml:eu.emsc/event/20230711_0000168,KO.URFA,5253.0,5330.0,77.0,updated
ev_KO_BNN_.emsc_event_20230307_0000256,quakeml:eu.emsc/event/20230307_0000256,KO.BNN,4004.0,3860.0,-144.0,updated
ev_KO_SVRC_.emsc_event_20230307_0000070,quakeml:eu.emsc/event/20230307_0000070,KO.SVRC,5471.0,5560.0,89.0,updated
ev_KO_MERS_.emsc_event_20230304_0000093,quakeml:eu.emsc/event/20230304_0000093,KO.MERS,5437.0,,,no_emsc_pick
ev_KO_GAZ_.emsc_event_20230305_0000230,quakeml:eu.emsc/event/20230305_0000230,KO.GAZ,5134.0,,,no_emsc_pick
ev_KO_TAHT_.emsc_event_20230308_0000004,quakeml:eu.emsc/event/20230308_0000004,KO.TAHT,5702.0,5830.0,128.0,updated
ev_KO_GAZ_.emsc_event_20230308_0000258,quakeml:eu.emsc/event/20230308_0000258,KO.GAZ,3345.0,3320.0,-25.0,updated
ev_KO_GAZ_.emsc_event_20230306_0000069,quakeml:eu.emsc/event/20230306_0000069,KO.GAZ,4772.0,,,no_emsc_pick
ev_KO_SVRC_.emsc_event_20230307_0000064,quakeml:eu.emsc/event/20230307_0000064,KO.SVRC,5232.0,,,no_emsc_pick
ev_KO_SVRC_.emsc_event_20230424_0000236,quakeml:eu.emsc/event/20230424_0000236,KO.SVRC,5499.0,5430.0,-69.0,updated
ev_KO_GAZ_.emsc_event_20230306_0000041,quakeml:eu.emsc/event/20230306_0000041,KO.GAZ,4896.0,4900.0,4.0,updated
ev_KO_KOZT_.emsc_event_20230308_0000138,quakeml:eu.emsc/event/20230308_0000138,KO.KOZT,3320.0,3360.0,40.0,updated
ev_KO_KOZT_.emsc_event_20230307_0000005,quakeml:eu.emsc/event/20230307_0000005,KO.KOZT,4148.0,4200.0,52.0,updated
ev_KO_BNN_.emsc_event_20230304_0000027,quakeml:eu.emsc/event/20230304_0000027,KO.BNN,5914.0,,,no_emsc_pick
ev_KO_KOZT_.emsc_event_20230304_0000248,quakeml:eu.emsc/event/20230304_0000248,KO.KOZT,4225.0,4270.0,45.0,updated
ev_KO_KOZT_.emsc_event_20230306_0000309,quakeml:eu.emsc/event/20230306_0000309,KO.KOZT,4641.0,4640.0,-1.0,updated
ev_KO_GAZ_.emsc_event_20230308_0000270,quakeml:eu.emsc/event/20230308_0000270,KO.GAZ,5681.0,5720.0,39.0,updated
ev_KO_TAHT_.emsc_event_20230307_0000105,quakeml:eu.emsc/event/20230307_0000105,KO.TAHT,5619.0,5680.0,61.0,updated
ev_KO_SVRC_.emsc_event_20230304_0000215,quakeml:eu.emsc/event/20230304_0000215,KO.SVRC,4540.0,4550.0,10.0,updated
ev_KO_CEYT_.emsc_event_20230311_0000278,quakeml:eu.emsc/event/20230311_0000278,KO.CEYT,5543.0,5660.0,117.0,updated
ev_KO_TAHT_.emsc_event_20230307_0000111,quakeml:eu.emsc/event/20230307_0000111,KO.TAHT,5591.0,5590.0,-1.0,updated
ev_KO_GAZ_.emsc_event_20230304_0000114,quakeml:eu.emsc/event/20230304_0000114,KO.GAZ,3654.0,3710.0,56.0,updated
ev_KO_CEYT_.emsc_event_20230304_0000093,quakeml:eu.emsc/event/20230304_0000093,KO.CEYT,3624.0,3700.0,76.0,updated
ev_KO_SVRC_.emsc_event_20230305_0000119,quakeml:eu.emsc/event/20230305_0000119,KO.SVRC,4657.0,4630.0,-27.0,updated
ev_KO_SARI_.emsc_event_20230308_0000082,quakeml:eu.emsc/event/20230308_0000082,KO.SARI,4688.0,4730.0,42.0,updated
ev_KO_URFA_.emsc_event_20230307_0000285,quakeml:eu.emsc/event/20230307_0000285,KO.URFA,4742.0,4690.0,-52.0,updated
ev_KO_TAHT_.emsc_event_20230308_0000077,quakeml:eu.emsc/event/20230308_0000077,KO.TAHT,5912.0,,,no_emsc_pick
ev_KO_SVRC_.emsc_event_20230305_0000142,quakeml:eu.emsc/event/20230305_0000142,KO.SVRC,4113.0,4210.0,97.0,updated
ev_KO_DARE_.emsc_event_20230615_0000024,quakeml:eu.emsc/event/20230615_0000024,KO.DARE,4609.0,4710.0,101.0,updated
ev_KO_CEYT_.emsc_event_20230208_0000413,quakeml:eu.emsc/event/20230208_0000413,KO.CEYT,5223.0,5340.0,117.0,updated
ev_KO_TAHT_.emsc_event_20230601_0000127,quakeml:eu.emsc/event/20230601_0000127,KO.TAHT,5711.0,,,no_emsc_pick
ev_KO_SARI_.emsc_event_20230320_0000087,quakeml:eu.emsc/event/20230320_0000087,KO.SARI,5271.0,5290.0,19.0,updated
ev_KO_DARE_.emsc_event_20230729_0000144,quakeml:eu.emsc/event/20230729_0000144,KO.DARE,4343.0,4400.0,57.0,updated
ev_KO_MERS_.emsc_event_20230505_0000286,quakeml:eu.emsc/event/20230505_0000286,KO.MERS,5789.0,5810.0,21.0,updated
ev_KO_GULA_.emsc_event_20230430_0000216,quakeml:eu.emsc/event/20230430_0000216,KO.GULA,5930.0,,,no_emsc_pick
ev_KO_DARE_.emsc_event_20230308_0000093,quakeml:eu.emsc/event/20230308_0000093,KO.DARE,5221.0,5300.0,79.0,updated
ev_KO_SARI_.emsc_event_20230215_0000325,quakeml:eu.emsc/event/20230215_0000325,KO.SARI,3653.0,3710.0,57.0,updated
ev_KO_SVRC_.emsc_event_20230308_0000102,quakeml:eu.emsc/event/20230308_0000102,KO.SVRC,4180.0,,,no_emsc_pick
ev_KO_GAZ_.emsc_event_20230304_0000173,quakeml:eu.emsc/event/20230304_0000173,KO.GAZ,3906.0,3960.0,54.0,updated
ev_KO_TAHT_.emsc_event_20230428_0000054,quakeml:eu.emsc/event/20230428_0000054,KO.TAHT,5668.0,,,no_emsc_pick
ev_KO_URFA_.emsc_event_20230313_0000305,quakeml:eu.emsc/event/20230313_0000305,KO.URFA,4804.0,4930.0,126.0,updated
ev_KO_KOZT_.emsc_event_20230305_0000137,quakeml:eu.emsc/event/20230305_0000137,KO.KOZT,4302.0,4380.0,78.0,updated
ev_KO_GAZ_.emsc_event_20230306_0000032,quakeml:eu.emsc/event/20230306_0000032,KO.GAZ,5527.0,5450.0,-77.0,updated
ev_KO_GAZ_.emsc_event_20230306_0000026,quakeml:eu.emsc/event/20230306_0000026,KO.GAZ,4792.0,4860.0,68.0,updated
ev_KO_TAHT_.emsc_event_20230521_0000267,quakeml:eu.emsc/event/20230521_0000267,KO.TAHT,5451.0,5420.0,-31.0,updated
ev_KO_DARE_.emsc_event_20230307_0000179,quakeml:eu.emsc/event/20230307_0000179,KO.DARE,5506.0,5560.0,54.0,updated
ev_KO_DARE_.emsc_event_20230305_0000038,quakeml:eu.emsc/event/20230305_0000038,KO.DARE,4408.0,4500.0,92.0,updated
ev_KO_DARE_.emsc_event_20230308_0000044,quakeml:eu.emsc/event/20230308_0000044,KO.DARE,5199.0,,,no_emsc_pick
ev_KO_SARI_.emsc_event_20230227_0000046,quakeml:eu.emsc/event/20230227_0000046,KO.SARI,5259.0,5240.0,-19.0,updated
ev_KO_TAHT_.emsc_event_20230306_0000285,quakeml:eu.emsc/event/20230306_0000285,KO.TAHT,3853.0,3880.0,27.0,updated
ev_KO_SARI_.emsc_event_20230307_0000127,quakeml:eu.emsc/event/20230307_0000127,KO.SARI,4790.0,,,no_emsc_pick
ev_KO_DARE_.emsc_event_20230304_0000334,quakeml:eu.emsc/event/20230304_0000334,KO.DARE,4540.0,4440.0,-100.0,updated
ev_KO_SARI_.emsc_event_20230719_0000304,quakeml:eu.emsc/event/20230719_0000304,KO.SARI,4559.0,4430.0,-129.0,updated
ev_KO_DARE_.emsc_event_20230304_0000320,quakeml:eu.emsc/event/20230304_0000320,KO.DARE,5112.0,,,no_emsc_pick
ev_KO_GAZ_.emsc_event_20230304_0000198,quakeml:eu.emsc/event/20230304_0000198,KO.GAZ,3386.0,3420.0,34.0,updated
ev_KO_TAHT_.emsc_event_20230615_0000003,quakeml:eu.emsc/event/20230615_0000003,KO.TAHT,3257.0,3320.0,63.0,updated
ev_KO_TAHT_.emsc_event_20230306_0000291,quakeml:eu.emsc/event/20230306_0000291,KO.TAHT,3438.0,3470.0,32.0,updated
ev_KO_CEYT_.emsc_event_20230508_0000211,quakeml:eu.emsc/event/20230508_0000211,KO.CEYT,5503.0,5520.0,17.0,updated
ev_KO_CEYT_.emsc_event_20230401_0000036,quakeml:eu.emsc/event/20230401_0000036,KO.CEYT,4865.0,4920.0,55.0,updated
ev_KO_URFA_.emsc_event_20230304_0000044,quakeml:eu.emsc/event/20230304_0000044,KO.URFA,5576.0,5650.0,74.0,updated
ev_KO_BNN_.emsc_event_20230419_0000229,quakeml:eu.emsc/event/20230419_0000229,KO.BNN,5011.0,5110.0,99.0,updated
ev_KO_DARE_.emsc_event_20230304_0000308,quakeml:eu.emsc/event/20230304_0000308,KO.DARE,5432.0,5470.0,38.0,updated
ev_KO_CEYT_.emsc_event_20230304_0000023,quakeml:eu.emsc/event/20230304_0000023,KO.CEYT,4863.0,4840.0,-23.0,updated
ev_KO_DARE_.emsc_event_20230316_0000138,quakeml:eu.emsc/event/20230316_0000138,KO.DARE,5616.0,,,no_emsc_pick
ev_KO_SARI_.emsc_event_20230306_0000203,quakeml:eu.emsc/event/20230306_0000203,KO.SARI,3653.0,3700.0,47.0,updated
ev_KO_SARI_.emsc_event_20230713_0000162,quakeml:eu.emsc/event/20230713_0000162,KO.SARI,3942.0,3970.0,28.0,updated
ev_KO_GAZ_.emsc_event_20230305_0000041,quakeml:eu.emsc/event/20230305_0000041,KO.GAZ,5092.0,5160.0,68.0,updated
ev_KO_CEYT_.emsc_event_20230307_0000087,quakeml:eu.emsc/event/20230307_0000087,KO.CEYT,5006.0,5050.0,44.0,updated
ev_KO_TAHT_.emsc_event_20230412_0000004,quakeml:eu.emsc/event/20230412_0000004,KO.TAHT,5667.0,5640.0,-27.0,updated
ev_KO_CEYT_.emsc_event_20230307_0000093,quakeml:eu.emsc/event/20230307_0000093,KO.CEYT,5101.0,5070.0,-31.0,updated
ev_KO_GAZ_.emsc_event_20230307_0000114,quakeml:eu.emsc/event/20230307_0000114,KO.GAZ,4444.0,4490.0,46.0,updated
ev_KO_URFA_.emsc_event_20230420_0000018,quakeml:eu.emsc/event/20230420_0000018,KO.URFA,4446.0,4520.0,74.0,updated
ev_KO_DARE_.emsc_event_20230423_0000131,quakeml:eu.emsc/event/20230423_0000131,KO.DARE,3928.0,3990.0,62.0,updated
ev_KO_GAZ_.emsc_event_20230305_0000055,quakeml:eu.emsc/event/20230305_0000055,KO.GAZ,3421.0,,,no_emsc_pick
ev_KO_TAHT_.emsc_event_20230304_0000111,quakeml:eu.emsc/event/20230304_0000111,KO.TAHT,5220.0,5250.0,30.0,updated
ev_KO_SVRC_.emsc_event_20230307_0000215,quakeml:eu.emsc/event/20230307_0000215,KO.SVRC,4438.0,4470.0,32.0,updated
ev_KO_BNN_.emsc_event_20230305_0000172,quakeml:eu.emsc/event/20230305_0000172,KO.BNN,4793.0,4780.0,-13.0,updated
ev_KO_TAHT_.emsc_event_20230306_0000050,quakeml:eu.emsc/event/20230306_0000050,KO.TAHT,5337.0,5360.0,23.0,updated
